prompt,prompt_len,target
Indian Who Built Yoga Empire Works on Politics.,47,False
Iraqi Court Sets Partial Recount in Tight Election.,51,False
Ousted President of Kyrgyzstan Finds Refuge in Belarus.,55,False
"At Top University, a Fight for Pakistan’s Future.",49,False
Ash Turns Routine Flights Into Overland Odysseys.,49,False
Bangkok Explosions Stoke Fears of Wider Violence.,49,False
Investigation of Jail Death Is Criticized in Russia.,52,False
U.S. Faces Choice on New Weapons for Fast Strikes.,50,False
Chilean Abuse Case Tests Loyalty of a Parish.,45,False
Wave of Fatal Bombings Widens Fissures in Iraq.,47,False
"Bishop, 73, in Belgium Steps Down Over Abuse.",45,False
Scrap Metal Radiation Raises Concerns in India.,47,False
Chinese Military Seeks to Extend Its Naval Power.,49,False
A Top Indonesian Lawyer May Be Honest to a Fault.,49,False
Kyrgyzstan: A Promise to Stay Away.,35,False
Zimbabwe: Iranian President Opens Trade Fair.,45,True
China: Rare Public Protest Against an Official.,47,False
Pakistan: Military Convoy Ambushed.,35,False
Ship Attack Shows South Korean Quandary Over How to Respond to North.,69,False
Elite U.S. Units Step Up Effort in Afghan City Before Attack.,61,False
‘Foolish’ Memo on Pope’s Visit Spurs Apology by the British.,60,False
Indian Justice Inches Closer to Chapters of Violence.,53,False
Investigation Links Critic’s Death to Top Chechens.,51,False
Suicide Attacker Misses British Ambassador’s Convoy Traveling in Yemeni Capital.,80,False
Election Ruling in Iraq Favors Prime Minister.,46,False
Privilege Pulls Qatar Toward Unhealthy Choices.,47,False
Future Pope’s Role in Abuse Case Was Complex.,45,False
We Have Met the Enemy and He Is PowerPoint.,43,False
"Full of Fight, Brown Still Lags With British Voters.",52,False
"Top Chechen Ordered Abduction, Austria Says.",44,False
Obama Sticks to a Deadline in Iraq .,36,False
Despair Grows on Devastated Street in Haiti.,44,False
"In British Race, a Stray Remark
Haunts Brown.",46,False
Expo Offers Shanghai a Turn in the Spotlight.,45,False
82 Charges Added On for Officer.,32,False
"In Abuse Crisis, a Church Is Pitted Against Society and Itself.",63,False
"Pakistan, in Shift, Weighs Attack on Militant Lair.",51,False
Stunned China Looks Inward After School Attacks.,48,False
Pakistani Ex-Intelligence Officer Is Killed.,44,False
Putin Calls for Merger With Ukraine on Energy.,46,False
Rwanda Pursues Dissenters and the Homeless.,43,False
Changing How Qatar Sees the Blind.,34,False
France: Ex-Minister Convicted.,30,False
China: World Expo Opens.,24,False
Greek Wealth Is Everywhere but Tax Forms.,41,False
Pope Reins In Catholic Order Tied to Abuse.,43,False
"U.S. Is Pushing to Deter a Mideast Nuclear Race 
.",51,False
Deflation Could Stall Efforts to Revive Greece.,47,False
Abuse Case Offers a View of the Vatican’s Politics.,51,False
British Conservative Raids Turfs of Opponents.,46,False
Insurgents’ Seizure of a Pirate Base in Somalia Raises Questions About Its Future.,82,False
"Russian Orphanage Offers Love, but Not Families.",48,False
Japanese Leader Backtracks on Revising Base Agreement.,54,False
Shiite Alliance in Iraq May Push Allawi Aside.,46,False
Immigration Could Sway Coming Vote in Britain.,46,False
"As Britain Votes, Economic Clouds Hover.",40,False
Cardinal Has a Mixed Record on Sexual Abuse Cases.,50,False
"British Voters Swing to Tories, but Majority Is in Doubt.",57,False
New Nigerian President Sworn In .,33,False
Myanmar Opposition Party Formally Disbands Before Election.,59,False
"In a Baghdad Cinema, Celebrating a Return of Iraqi Culture.",59,False
Surprising Guests in a Russian Parade: American Troops.,55,False
Pakistani Taliban Are Said to Expand Alliances.,47,False
British Parties Jockey to Form Governing Alliance.,50,False
Backlash Over Bailout May Sway German Vote.,43,False
Maoists End Strike in Nepal.,28,False
Marcos Seeks to Restore Philippine Dynasty.,43,False
Russia Frees Somali Pirates It Had Seized in Shootout.,54,False
Imam’s Path From Condemning Terror to Preaching Jihad.,54,False
U.S.-Brokered Mideast Shuttle Talks Begin Again.,48,False
"Where Iraq Meets Iran, Guards See Shifting Lines.",49,True
Conservatives in Germany Suffer Defeat at Polls.,48,False
"At Front Lines, AIDS War Is Falling Apart.",42,False
Rescuers Are Counted Among Dead as Toll Rises in Russian Mine Blasts.,69,False
Coordinated Attacks in Iraqi Cities Kill More Than 100.,55,False
Karzai’s Warm Reception Reflects New U.S. Approach.,51,False
"As Cricket Grew in India, Corruption Followed.",46,False
Pope Issues His Most Direct Words to Date on Abuse.,51,False
Cameron Takes Over as British Premier After Brown Resigns.,58,False
Cartel Papers Show Bribes to Mexican Authorities.,49,False
Iraqi Deal to End De-Baathification.,36,False
Fifth Deadly Attack on a School Haunts China.,45,False
Jet Crashes in Libya; Boy Is Said to Be Sole Survivor.,54,False
Britain’s Improbable New Leaders Promise Big Changes.,53,False
"A Priest’s Legacy Survives, and Divides, in Mexico.",51,False
Afghans’ Distrust Threatens U.S. War Strategy .,47,False
Thai General Shot; Army Moves to Face Protesters.,49,False
U.S. Approval of Killing of Cleric Causes Unease .,50,False
"In India, Hitching Hopes on a Subway.",37,False
Rumors of Conspiracies Rattle Madagascar.,41,False
Thai Forces Move on Protesters as Tension Grows.,48,False
Russian Miners Say Low Pay Fosters Safety Risks.,48,False
"In South Africa, an Unlikely Leader on AIDS.",44,False
G.I.’s Find Bullets Still Flying at Outpost in Iraq.,52,False
Church Crisis Shakes Faith of German Town .,43,False
"Fed Up, Greece Lists Tax Dodgers.",33,False
Thailand’s King Sees His Influence Fading.,42,False
"U.S. Is Still Using Private Spy Ring, Despite Doubts.",53,False
Recount in Iraq Preserves Victory for Maliki Rival.,51,False
"Taliban Hold Sway in Area Taken by U.S., Farmers Say.",53,False
Sign of Afghan Addiction May Also Be Its Remedy.,48,False
British Labour Party Looks to Rebuild.,38,False
U.S. Is Skeptical on Iranian Deal for Nuclear Fuel.,51,True
Israel Roiled After Chomsky Barred From West Bank.,50,False
India Counts Civilians Among Dead in Maoist Attack.,51,False
Review Cites Flaws in U.S. Antimissile Program.,47,False
"In Afghanistan’s North, Ex-Warlord Offers Security.",51,False
"Russian Journalists, Fighting Graft, Pay in Blood.",50,False
Taliban Car Bomb Strikes U.S. Convoy in Kabul.,46,False
Thai Army Moves to Confront Protesters.,39,False
Major Powers Have Deal on Sanctions for Iran.,45,True
Gay Couple Convicted in Malawi.,31,False
South Korea to Accuse North of Torpedo Attack.,46,False
Violence Spreads in Thailand After Crackdown.,45,False
Rebels Hope New Austerity Rekindles Spirit of Greece’s Activist Heart.,70,False
"In Ambush, a Glimpse of a Long Afghan Summer.",45,False
"Bangkok Grows Calm, but Social Divisions Remain.",48,False
"18 Orgies Later, Chinese Swinger Gets Prison Bed.",49,False
"On (Surprisingly Quiet) Parisian Night, a Picasso and a Matisse Go Out the Window.",82,False
Repression Is Alleged Before Vote in Ethiopia.,46,False
Clinton Condemns Attack on South Korean Ship.,45,False
Lawmakers in Germany Back Rescue for Europe.,44,False
"In Baghdad Ruins, Remains of a Cultural Bridge.",47,False
Detainees Barred From Access to U.S. Courts.,44,False
Pakistani Major Among 2 New Arrests in Bombing.,47,False
Child of France’s Far Right Prepares to Be Its Leader.,54,False
France: Paris Mayor Demands Investigation Into Art Theft.,57,False
"In Violent Karachi, Insurgency Finds a Haven.",45,False
Somalia: Radio Station Attacked.,32,False
Israel: Palestinian Gunmen Killed.,34,False
Europeans Fear Crisis Threatens Liberal Benefits.,49,False
Escape Attempt Led to Killings of Unarmed Inmates.,50,False
Japan Relents on U.S. Base on Okinawa.,38,False
"Heartland of Thailand, Still Angry and Divided.",47,False
U.S. Tries to Reintegrate Taliban Soldiers.,43,False
Korean Tensions Grow as South Curbs Trade to North.,51,False
Pentagon and U.N. Chief Put New Pressure on N. Korea.,53,False
Assassination and Candidate Prohibitions Roil Iraq.,51,False
"Where U.S. Helped to Rebuild Europe, Past Glories Are Restored.",63,False
U.S. Is Said to Expand Secret Actions in Mideast.,49,False
Shaky Rule in Madagascar Threatens Trees.,41,False
North Korea Cuts All Ties With South.,37,False
"Gunmen Rob Baghdad Jewelry Stores in Sight of Checkpoints, Killing at Least 14.",79,False
Former Exile Holds Power in West African Nation.,48,False
U.S. Is a Top Villain in Pakistan’s Conspiracy Talk.,52,False
"Trampled in a Land Rush, Chinese Resist.",40,False
Gang Leader Still Eludes Police as Death Toll in Jamaica Rises.,63,False
Student of Homicide Is Charged in Three Murders.,48,False
Oxford Tradition Comes to This: ‘Death’ (Expound).,50,False
Downturn Does Little to Slow Migration.,39,False
Maoist Rebels Suspected as Indian Train Derails.,48,False
China Announces Development Plan for Restive Xinjiang Region.,61,False
Communists Could Gain in Czech Vote.,36,False
South Korea Expands Aid for Internet Addiction.,47,False
"In Camouflage or Veil, a Fragile Bond.",38,False
China Balks at Criticism of North Korea.,40,False
"Angry Over Okinawa Deal, Party Quits Coalition.",47,False
U.S. to Aid South Korea With Naval Defense Plan.,48,False
U.S. Presses Pakistan for More Data on Travelers.,49,False
"Child Brides Escape Marriage, but Not Lashes.",45,False
Deadly Israeli Raid Draws Condemnation.,39,False
Pope Names Team to Investigate Abuse in Ireland.,48,False
U.N. Says Iran Has Fuel for 2 Nuclear Weapons.,46,True
Break in Protocol for a Rock Star With Putin.,45,False
Jamaica Strains to Fill Void Left by Gang Bosses.,49,False
Inquiry Faults Ex-Canadian Leader on Cash From Lobbyist.,56,False
Japan’s Premier Will Quit as Approval Plummets.,47,False
Turkish Funds Helped Group Test Blockade.,41,False
Videos Carry On the Fight Over Sea Raid.,40,False
"In Bid to Quell Anger Over Raid, Israel Frees Detainees .",57,False
"New Israeli Tack Needed on Gaza, U.S. Officials Say.",52,False
Israel Signals New Flexibility on Gaza Shipments.,49,False
"In Leaked Lecture, Details of China’s News Cleanups.",52,False
The Rhapsody of Port-au-Prince’s Streets.,41,False
Russia Turns a Deaf Ear as Killing Cries for Justice.,53,False
Hungary Warns of Greek-Style Crisis.,36,False
Afghan Peace Talks End With Plea to Combatants.,47,False
"Qaeda Leaders in Iraq Neutralized, U.S. Says.",45,False
Days of Planning Led to Flotilla’s Hour of Chaos.,49,False
India’s Young and Poor Rally to Another Gandhi.,47,False
African States Weigh 50 Years of Independence.,46,False
Music Stirs the Embers of Protest in Iran.,42,True
"With U.S. Aid, Warlord Builds Afghan Empire.",44,False
Afghan Leader Forces Out Top 2 Security Officials.,50,False
Israel Ambassador Rejects Flotilla Clash Inquiry.,49,False
Convoy Guards in Afghanistan Face an Inquiry.,45,False
N. Korea Reshuffle Seen as Part of Succession Plan.,51,False
Cameron Warns Britons of Austerity.,35,False
India Steadily Increases Its Lead in Road Fatalities.,53,False
"Army Leak Suspect Is Turned In, by Ex-Hacker.",45,False
Web of Shell Companies Veils Trade by Iran’s Ships.,51,True
The Promise and Unfulfilled Potential of South Africa’s President.,66,False
"Off Runway, Brazilian Beauty Goes Beyond Blond.",47,False
China Says North Korean Shot and Killed 3 of Its Citizens.,58,False
Videos Deepen Mystery of Iranian Scientist.,43,True
Afghanistan Strategy Focuses on Civilian Effort.,48,False
U.N. Approves New Sanctions to Deter Iran.,42,True
Views Show How North Korea Policy Spread Misery.,48,False
Clinton Says Opponents of Penalties Can Still Aid Diplomacy.,60,False
A Rising Urgency in Israel for a Gaza Shift.,44,False
New Violence in Kyrgyzstan Leads to Troop Deployment .,54,False
"Across Iran, Anger Lies Behind Face of Calm.",44,True
Karzai Is Said to Doubt West Can Defeat Taliban.,48,False
"As Afghan Fighting Expands, U.S. Medics Plunge In.",50,False
U.S. Intelligence Puts New Focus on Afghan Graft.,49,False
Ethnic Rioting Ravages Kyrgyzstan.,34,False
Vote Widens Divide Between Flemish- and French-Speaking Regions.,64,False
"In Visit to Kandahar, Karzai Outlines Anti-Taliban Plan.",56,False
U.S. Identifies Vast Mineral Riches in Afghanistan.,51,False
Coca Production Makes a Comeback in Peru.,41,False
"Children Carry Guns for a U.S. Ally, Somalia.",45,False
Russia Weighs Pleas to Step In as Uzbeks Flee Kyrgyzstan.,57,False
Setbacks Cloud U.S. Plans to Get Out of Afghanistan.,52,False
Cameron Calls N. Ireland Killings ‘Unjustified’.,48,False
Somali Insurgents Detain Soccer Fans.,37,False
Unesco Delays Decision on Prize Financed by Infamous Dictator.,62,False
Greek Leader Finds Balm for Deficit: Straight Talk.,51,False
Militant Group Expands Attacks in Afghanistan.,46,False
U.S. Bolsters Afghan Police to Secure Kandahar.,47,False
Army’s Hand Suspected in Kyrgyzstan.,36,False
"Far From Gulf, a Spill Scourge 5 Decades Old.",45,False
Mandela Attends Relative’s Funeral.,35,False
Israel’s Ultra-Orthodox Protest Schools Ruling.,47,False
"In Kyrgyzstan, Failure to Act Adds to Crisis.",45,False
World’s Mining Companies Covet Afghan Riches.,45,False
Some Refugees Begin Returning to Kyrgyzstan.,44,False
Value to Big Powers May Not Save Kyrgyzstan.,44,False
Iraq Killings Point Up Persistence of Militants.,48,False
Japan’s Far Right Blocks Screenings of ‘The Cove’.,50,False
U.N. Leader Criticizes Israeli Plan for Inquiry.,48,False
Canada: Thieves in Quebec Grab a Tiger by the Trailer.,54,False
China: Tang Dynasty Coffin Returned by U.S. Businessman.,56,False
"Baghdad Nights Glitter, Behind Shatterproof Glass.",50,False
Car Bombs Hit Crowds Outside Bank in Baghdad.,45,False
Polish Presidential Election Appears Headed for Runoff.,55,False
Barriers Removed in Kyrgyzstan Despite Uzbek Protests.,54,False
"As China Aids Labor, Unrest Is Still Rising.",44,False
Working to Help a Haven for Afghan Women Blossom.,49,False
Ethnic Uzbeks Find Calm but Fear for Those Still Behind.,56,False
"Diamond Find Could Aid Zimbabwe, and Mugabe.",44,False
U.S. Said to Fund Afghan Warlords to Protect Convoys.,53,False
People in Gaza Await Easing of Israeli Blockade.,48,False
Britain Unveils Emergency Budget.,33,False
"McChrystal’s Fate in Limbo 
as He Prepares to Meet Obama.",58,False
Russian Envoys Back European Criticism of Kremlin’s Caucasus Policy.,68,False
Israeli Official Assails Plans for Demolition of Arab Homes.,60,False
Militant’s Path From Pakistan to Times Square.,46,False
Racial Tinge Stains World Cup Exit in France.,45,False
Disguises May Have Helped Jamaican Drug Lord Elude Arrest.,58,False
Sexual Assaults Add to Miseries of Haiti’s Ruins.,49,False
Tibetans Fear a Broader Crackdown.,34,False
Pakistan Sentences Five Americans in Terror Case.,49,False
Pakistan Is Said to Pursue Foothold in Afghanistan.,51,False
German Court Liberalizes Rules for Right to Die Cases.,54,False
Rare Haven of Stability in Somalia Faces a Test.,48,False
Vatican Criticizes Raid on Belgian Church Offices.,50,False
Georgia Knocks Stalin Off His Pedestal.,39,False
Iraq’s Ancient Ruins Face New Looting.,38,False
"Icelander’s Campaign Is a Joke, Until He’s Elected.",51,False
Presidential Vote Tests Merkel’s Ailing Coalition in Germany.,61,False
Mexican Violence Deters U.S. Colleges.,38,False
Guineans Revel in Prospect of First Free Vote.,46,False
Overture to Taliban Jolts Afghan Minorities.,44,False
New Czech Prime Minister Is Named.,34,False
Pope Lashes Out at Belgium After Raid on Church.,48,False
Family of Captured Israeli Soldier Press for Deal.,50,False
Pakistan’s Plan on Afghan Peace Leaves U.S. Wary.,49,False
"Safety Net Frays in Spain, as Elsewhere in Europe.",50,False
Warning About Church’s Abuse Documents Led Belgian Police to Raid Its Offices.,78,False
Mexican Candidate for Governor Is Assassinated.,47,False
"In Ordinary Lives, U.S. Sees the Work of Russian Agents.",56,False
"In Rare Memo, Vatican Rebukes Cardinal.",39,False
Right-to-Know Law Gives India’s Poor a Lever.,45,False
African Leader Hires Adviser and Seeks an Image Change.,55,False
